Ime,Prikazano ime,Glavna e-pošta:,Naslov v službi,Organizacija
KRAJEVNA SKUPNOST BITNJE,KRAJEVNA SKUPNOST BITNJE,ks.bitnje@abakus.si,"Zgornje Bitnje 33, 4209 Žabnica",", KRAJEVNA SKUPNOST BITNJE"
KRAJEVNA SKUPNOST DOLNJI ZEMON,KRAJEVNA SKUPNOST DOLNJI ZEMON,obcina.ilirska-bistrica@ilirska-bistrica.si,"Dolnji Zemon 49, 6250 Ilirska Bistrica",", KRAJEVNA SKUPNOST DOLNJI ZEMON"
KRAJEVNA SKUPNOST RAFOLČE,KRAJEVNA SKUPNOST RAFOLČE,info@lukovica.si,"Rafolče 11, 1225 Lukovica",", KRAJEVNA SKUPNOST RAFOLČE"
KRAJEVNA SKUPNOST HRUŠICA,KRAJEVNA SKUPNOST HRUŠICA,obcina.ilirska-bistrica@ilirska-bistrica.si,"Hrušica 48, 6244 Podgrad",", KRAJEVNA SKUPNOST HRUŠICA"
KRAJEVNA SKUPNOST SENOVO,KRAJEVNA SKUPNOST SENOVO,ks.senovo@krsko.si,"Titova cesta 106, 8281 Senovo",", KRAJEVNA SKUPNOST SENOVO"
KRAJEVNA SKUPNOST MAREZIGE,KRAJEVNA SKUPNOST MAREZIGE,ksmarezige@siol.net,"Marezige 24, 6273 Marezige",", KRAJEVNA SKUPNOST MAREZIGE"
KRAJEVNA SKUPNOST PREGARJE,KRAJEVNA SKUPNOST PREGARJE,obcina.ilirska-bistrica@ilirska-bistrica.si,"Pregarje 23, 6243 Obrov",", KRAJEVNA SKUPNOST PREGARJE"
KRAJEVNA SKUPNOST DOB,KRAJEVNA SKUPNOST DOB,Jure.Milanovic@sz-cd.si,"Ulica 7. avgusta 9, 1233 Dob",", KRAJEVNA SKUPNOST DOB"
KRAJEVNA SKUPNOST TENETIŠE,KRAJEVNA SKUPNOST TENETIŠE,obcina.kranj@kranj.si,"Tenetiše 80, 4204 Golnik",", KRAJEVNA SKUPNOST TENETIŠE"
KRAJEVNA SKUPNOST VANGANEL,KRAJEVNA SKUPNOST VANGANEL,ks-vanganel@siol.net,"Vanganel 38, 6000 Koper - Capodistria",", KRAJEVNA SKUPNOST VANGANEL"
KRAJEVNA SKUPNOST KNEŽAK,KRAJEVNA SKUPNOST KNEŽAK,obcina.ilirska-bistrica@ilirska-bistrica.si,"Knežak 187, 6253 Knežak",", KRAJEVNA SKUPNOST KNEŽAK"
KRAJEVNA SKUPNOST ZDOLE,KRAJEVNA SKUPNOST ZDOLE,ks.zdole@krsko.si,"Zdole 29 C, 8272 Zdole",", KRAJEVNA SKUPNOST ZDOLE"
KRAJEVNA SKUPNOST KOPER-CENTER,KRAJEVNA SKUPNOST KOPER-CENTER,tajnistvo@koper-center.si,"Ulica Osvobodilne fronte 9, 6000 Koper - Capodistria",", KRAJEVNA SKUPNOST KOPER-CENTER"
KRAJEVNA SKUPNOST BITNJA,KRAJEVNA SKUPNOST BITNJA,obcina.ilirska-bistrica@ilirska-bistrica.si,"Prem 4, 6255 Prem",", KRAJEVNA SKUPNOST BITNJA"
KRAJEVNA SKUPNOST TRBONJE,KRAJEVNA SKUPNOST TRBONJE,ks.trbonje@gmail.com,"Trbonje 20, 2371 Trbonje",", KRAJEVNA SKUPNOST TRBONJE"
KRAJEVNA SKUPNOST VRHOVO,KRAJEVNA SKUPNOST VRHOVO,info@radece.si,"Vrhovo 43 A, 1433 Radeče",", KRAJEVNA SKUPNOST VRHOVO"
KRAJEVNA SKUPNOST BRITOF,KRAJEVNA SKUPNOST BRITOF,obcina.kranj@kranj.si,"Britof 316, 4000 Kranj",", KRAJEVNA SKUPNOST BRITOF"
KRAJEVNA SKUPNOST KORTE,KRAJEVNA SKUPNOST KORTE,posta.oizola@izola.si,"Korte 44, 6310 Izola - Isola",", KRAJEVNA SKUPNOST KORTE"
KRAJEVNA SKUPNOST NEGOVA,KRAJEVNA SKUPNOST NEGOVA,ks.negova@siol.net,"Negova 37, 9245 Spodnji Ivanjci",", KRAJEVNA SKUPNOST NEGOVA"
KRAJEVNA SKUPNOST ČREŠNJEVCI-ZBIGOVCI,KRAJEVNA SKUPNOST ČREŠNJEVCI-ZBIGOVCI,tajnistvo.zupana@gor-radgona.si,"Črešnjevci 81, 9250 Gornja Radgona",", KRAJEVNA SKUPNOST ČREŠNJEVCI-ZBIGOVCI"
KRAJEVNA SKUPNOST AVČE,KRAJEVNA SKUPNOST AVČE,obcina.kanal@obcina-kanal.si,"Avče 26, 5213 Kanal",", KRAJEVNA SKUPNOST AVČE"
KRAJEVNA SKUPNOST URŠNA SELA,KRAJEVNA SKUPNOST URŠNA SELA,ks.ursna.sela@novomesto.si,"Vaška cesta 4, 8323 Uršna sela",", KRAJEVNA SKUPNOST URŠNA SELA"
KRAJEVNA SKUPNOST BANJŠICE,KRAJEVNA SKUPNOST BANJŠICE,k.banjsice@siol.net,"Banjšice 86, 5251 Grgar",", KRAJEVNA SKUPNOST BANJŠICE"
KRAJEVNA SKUPNOST RADOSLAVCI,KRAJEVNA SKUPNOST RADOSLAVCI,obcina.ljutomer@ljutomer.si,"Radoslavci 15 B, 9243 Mala Nedelja",", KRAJEVNA SKUPNOST RADOSLAVCI"
KRAJEVNA SKUPNOST ORMOŽ,KRAJEVNA SKUPNOST ORMOŽ,ks.ormoz@siol.net,"Skolibrova ulica 17, 2270 Ormož",", KRAJEVNA SKUPNOST ORMOŽ"
KRAJEVNA SKUPNOST ČEPOVAN,KRAJEVNA SKUPNOST ČEPOVAN,ks.cepovan@siol.net,"Čepovan 66, 5253 Čepovan",", KRAJEVNA SKUPNOST ČEPOVAN"
KRAJEVNA SKUPNOST GENTEROVCI,KRAJEVNA SKUPNOST GENTEROVCI,obcina@lendava.si,"Šolska ulica 17, 9223 Dobrovnik - Dobronak",", KRAJEVNA SKUPNOST GENTEROVCI"
KRAJEVNA SKUPNOST HRUŠEVJE,KRAJEVNA SKUPNOST HRUŠEVJE,obcina@postojna.si,"Hruševje 42, 6225 Hruševje",", KRAJEVNA SKUPNOST HRUŠEVJE"
KRAJEVNA SKUPNOST RAZDRTO,KRAJEVNA SKUPNOST RAZDRTO,obcina@postojna.si,"Razdrto 4, 6225 Hruševje",", KRAJEVNA SKUPNOST RAZDRTO"
KRAJEVNA SKUPNOST GRADIŠČE,KRAJEVNA SKUPNOST GRADIŠČE,ksgradisce@gmail.com,"Gradišče nad Prvačino 41, 5292 Renče",", KRAJEVNA SKUPNOST GRADIŠČE"
KRAJEVNA SKUPNOST BOŽAKOVO,KRAJEVNA SKUPNOST BOŽAKOVO,obcina.metlika@siol.net,"Božakovo 24, 8330 Metlika",", KRAJEVNA SKUPNOST BOŽAKOVO"
KRAJEVNA SKUPNOST STUDENO,KRAJEVNA SKUPNOST STUDENO,obcina@postojna.si,"Studeno 68, 6230 Postojna",", KRAJEVNA SKUPNOST STUDENO"
KRAJEVNA SKUPNOST KAMBREŠKO,KRAJEVNA SKUPNOST KAMBREŠKO,obcina.kanal@obcina-kanal.si,"Kambreško 12, 5215 Ročinj",", KRAJEVNA SKUPNOST KAMBREŠKO"
KRAJEVNA SKUPNOST DOBRAVICE,KRAJEVNA SKUPNOST DOBRAVICE,obcina.metlika@siol.net,"Krivoglavice 10, 8332 Gradac",", KRAJEVNA SKUPNOST DOBRAVICE"
KRAJEVNA SKUPNOST DOLGA VAS,KRAJEVNA SKUPNOST DOLGA VAS,obcina@lendava.si,"Opekarniška cesta 2, 9220 Lendava - Lendva",", KRAJEVNA SKUPNOST DOLGA VAS"
KRAJEVNA SKUPNOST VELIKO UBELJSKO,KRAJEVNA SKUPNOST VELIKO UBELJSKO,obcina@postojna.si,"Veliko Ubeljsko 3, 6225 Hruševje",", KRAJEVNA SKUPNOST VELIKO UBELJSKO"
KRAJEVNA SKUPNOST KOSTANJEVICA NA KRASU,KRAJEVNA SKUPNOST KOSTANJEVICA NA KRASU,ks.kostanjevica@gmail.com,"Kostanjevica na Krasu 75 A, 5296 Kostanjevica na Krasu",", KRAJEVNA SKUPNOST KOSTANJEVICA NA KRASU"
KRAJEVNA SKUPNOST DRAŠIČI,KRAJEVNA SKUPNOST DRAŠIČI,obcina.metlika@siol.net,"Drašiči 1, 8330 Metlika",", KRAJEVNA SKUPNOST DRAŠIČI"
KRAJEVNA SKUPNOST DOLNJI LAKOŠ,KRAJEVNA SKUPNOST DOLNJI LAKOŠ,obcina@lendava.si,"Gasilska ulica 1, 9220 Lendava - Lendva",", KRAJEVNA SKUPNOST DOLNJI LAKOŠ"
KRAJEVNA SKUPNOST LIG,KRAJEVNA SKUPNOST LIG,obcina.kanal@obcina-kanal.si,"Lig 31, 5213 Kanal",", KRAJEVNA SKUPNOST LIG"
KRAJEVNA SKUPNOST GRABROVEC,KRAJEVNA SKUPNOST GRABROVEC,obcina.metlika@siol.net,"Grabrovec 3 B, 8330 Metlika",", KRAJEVNA SKUPNOST GRABROVEC"
KRAJEVNA SKUPNOST JUGORJE,KRAJEVNA SKUPNOST JUGORJE,obcina.metlika@siol.net,"Jugorje pri Metliki 2, 8331 Suhor",", KRAJEVNA SKUPNOST JUGORJE"
MESTNA OBČINA PTUJ ČETRTNA SKUPNOST GRAJENA,MESTNA OBČINA PTUJ ČETRTNA SKUPNOST GRAJENA,obcina.ptuj@ptuj.si,"Grajena 57, 2250 Ptuj",", MESTNA OBČINA PTUJ ČETRTNA SKUPNOST GRAJENA"
KRAJEVNA SKUPNOST OZELJAN - ŠMIHEL,KRAJEVNA SKUPNOST OZELJAN - ŠMIHEL,ks.ozeljan@siol.net,"Ozeljan 92, 5261 Šempas",", KRAJEVNA SKUPNOST OZELJAN - ŠMIHEL"
KRAJEVNA SKUPNOST LOKVICA,KRAJEVNA SKUPNOST LOKVICA,obcina.metlika@siol.net,"Dolnja Lokvica 2 A, 8330 Metlika",", KRAJEVNA SKUPNOST LOKVICA"
KRAJEVNA SKUPNOST PRVAČINA,KRAJEVNA SKUPNOST PRVAČINA,ksprv@siol.net,"Prvačina 48, 5297 Prvačina",", KRAJEVNA SKUPNOST PRVAČINA"
KRAJEVNA SKUPNOST ROSALNICE,KRAJEVNA SKUPNOST ROSALNICE,obcina.metlika@siol.net,"Rosalnice 80, 8330 Metlika",", KRAJEVNA SKUPNOST ROSALNICE"
KRAJEVNA SKUPNOST VUHRED,KRAJEVNA SKUPNOST VUHRED,obcina.radlje@radlje.si,"Vuhred 1, 2365 Vuhred",", KRAJEVNA SKUPNOST VUHRED"
KRAJEVNA SKUPNOST GRGARSKE RAVNE-BATE,KRAJEVNA SKUPNOST GRGARSKE RAVNE-BATE,ks.ravne.bate@gmail.com,"Grgarske Ravne 30, 5251 Grgar",", KRAJEVNA SKUPNOST GRGARSKE RAVNE-BATE"
KRAJEVNA SKUPNOST SUHOR,KRAJEVNA SKUPNOST SUHOR,obcina.metlika@siol.net,"Dolnji Suhor pri Metliki 999, 8331 Suhor",", KRAJEVNA SKUPNOST SUHOR"
KRAJEVNA SKUPNOST SELA NA KRASU,KRAJEVNA SKUPNOST SELA NA KRASU,ksselanakrasu@gmail.com,"Sela na Krasu 35, 5296 Kostanjevica na Krasu",", KRAJEVNA SKUPNOST SELA NA KRASU"
KRAJEVNA SKUPNOST REMŠNIK,KRAJEVNA SKUPNOST REMŠNIK,obcina.radlje@radlje.si,"Remšnik 5, 2363 Podvelka",", KRAJEVNA SKUPNOST REMŠNIK"
KRAJEVNA SKUPNOST VOGRSKO,KRAJEVNA SKUPNOST VOGRSKO,info@rence-vogrsko.si,"Vogrsko 7, 5293 Volčja Draga",", KRAJEVNA SKUPNOST VOGRSKO"
KRAJEVNA SKUPNOST DOKLEŽOVJE,KRAJEVNA SKUPNOST DOKLEŽOVJE,ks.doklezovje@beltinci.si,"Glavna ulica 18, 9231 Beltinci",", KRAJEVNA SKUPNOST DOKLEŽOVJE"
KRAJEVNA SKUPNOST PODNART,KRAJEVNA SKUPNOST PODNART,ks.podnart@gmail.com,"Podnart 11, 4244 Podnart",", KRAJEVNA SKUPNOST PODNART"
KRAJEVNA SKUPNOST MALI SLATNIK,KRAJEVNA SKUPNOST MALI SLATNIK,ks.mali.slatnik@novomesto.si,"Cerovci 13, 8000 Novo mesto",", KRAJEVNA SKUPNOST MALI SLATNIK"
KRAJEVNA SKUPNOST KROG,KRAJEVNA SKUPNOST KROG,mestna.obcina@murska-sobota.si,"Trubarjeva ulica 25, 9000 Murska Sobota",", KRAJEVNA SKUPNOST KROG"
KRAJEVNA SKUPNOST ČRNI VRH,KRAJEVNA SKUPNOST ČRNI VRH,kscrnivrh@gmail.com,"Črni Vrh 37 A, 1355 Polhov Gradec",", KRAJEVNA SKUPNOST ČRNI VRH"
KRAJEVNA SKUPNOST KOPRIVNIK-GORJUŠE,KRAJEVNA SKUPNOST KOPRIVNIK-GORJUŠE,benedik.franc@siol.net,"Koprivnik v Bohinju 5, 4264 Bohinjska Bistrica",", KRAJEVNA SKUPNOST KOPRIVNIK-GORJUŠE"
KRAJEVNA SKUPNOST PODGRAD,KRAJEVNA SKUPNOST PODGRAD,ks.podgrad@novomesto.si,"Podgrad 38, 8000 Novo mesto",", KRAJEVNA SKUPNOST PODGRAD"
KRAJEVNA SKUPNOST LIPOVCI,KRAJEVNA SKUPNOST LIPOVCI,ks.lipovci@beltinci.si,"Lipovci 2, 9231 Beltinci",", KRAJEVNA SKUPNOST LIPOVCI"
KRAJEVNA SKUPNOST POLHOV GRADEC,KRAJEVNA SKUPNOST POLHOV GRADEC,kspolhov.gradec@siol.net,"Polhov Gradec 13, 1355 Polhov Gradec",", KRAJEVNA SKUPNOST POLHOV GRADEC"
KRAJEVNA SKUPNOST VEŠENIK - BRDO,KRAJEVNA SKUPNOST VEŠENIK - BRDO,info@slovenskekonjice.si,"Vešenik 10 A, 3210 Slovenske Konjice",", KRAJEVNA SKUPNOST VEŠENIK - BRDO"
KRAJEVNA SKUPNOST PONIKVE,KRAJEVNA SKUPNOST PONIKVE,ks.ponikve@tolmin.si,"Ponikve 93 A, 5283 Slap ob Idrijci",", KRAJEVNA SKUPNOST PONIKVE"
KRAJEVNA SKUPNOST ZEČE,KRAJEVNA SKUPNOST ZEČE,info@slovenskekonjice.si,"Zeče 8, 3210 Slovenske Konjice",", KRAJEVNA SKUPNOST ZEČE"
KRAJEVNA SKUPNOST BOHINJSKA BELA,KRAJEVNA SKUPNOST BOHINJSKA BELA,obcina@bled.si,"Bohinjska Bela 999, 4263 Bohinjska Bela",", KRAJEVNA SKUPNOST BOHINJSKA BELA"
KRAJEVNA SKUPNOST BLAGOVNA,KRAJEVNA SKUPNOST BLAGOVNA,ksblagovna@siol.net,"Proseniško 22, 3230 Šentjur",", KRAJEVNA SKUPNOST BLAGOVNA"
KRAJEVNA SKUPNOST PRIMOŽ,KRAJEVNA SKUPNOST PRIMOŽ,obcina.sevnica@siol.net,"Primož 5, 8293 Studenec",", KRAJEVNA SKUPNOST PRIMOŽ"
KRAJEVNA SKUPNOST VOLČE,KRAJEVNA SKUPNOST VOLČE,ks.volce@tolmin.si,"Volče 25, 5220 Tolmin",", KRAJEVNA SKUPNOST VOLČE"
KRAJEVNA SKUPNOST JAVORJE,KRAJEVNA SKUPNOST JAVORJE,ks.javorje@gmail.com,"Javorje 25, 4223 Poljane nad Škofjo Loko",", KRAJEVNA SKUPNOST JAVORJE"
KRAJEVNA SKUPNOST LUČINE,KRAJEVNA SKUPNOST LUČINE,kslucine@yahoo.com,"Lučine 11 A, 4224 Gorenja vas",", KRAJEVNA SKUPNOST LUČINE"
KRAJEVNA SKUPNOST ZATOLMIN,KRAJEVNA SKUPNOST ZATOLMIN,ks.zatolmin@tolmin.si,"Zatolmin 1, 5220 Tolmin",", KRAJEVNA SKUPNOST ZATOLMIN"
KRAJEVNA SKUPNOST TOMAJ,KRAJEVNA SKUPNOST TOMAJ,obcina@sezana.si,"Tomaj 12, 6221 Dutovlje",", KRAJEVNA SKUPNOST TOMAJ"
KRAJEVNA SKUPNOST KOSTRIVNICA,KRAJEVNA SKUPNOST KOSTRIVNICA,andrejabut@gmail.com,,", KRAJEVNA SKUPNOST KOSTRIVNICA"
KRAJEVNA SKUPNOST DUTOVLJE,KRAJEVNA SKUPNOST DUTOVLJE,obcina@sezana.si,"Dutovlje 65, 6221 Dutovlje",", KRAJEVNA SKUPNOST DUTOVLJE"
KRAJEVNA SKUPNOST DOLJE - GABRJE,KRAJEVNA SKUPNOST DOLJE - GABRJE,ks.dolje@tolmin.si,"Gabrje 10, 5220 Tolmin",", KRAJEVNA SKUPNOST DOLJE - GABRJE"
KRAJEVNA SKUPNOST PODČETRTEK,KRAJEVNA SKUPNOST PODČETRTEK,tajnistvo.obcina@podcetrtek.si,,", KRAJEVNA SKUPNOST PODČETRTEK"
KRAJEVNA SKUPNOST ZAZID,KRAJEVNA SKUPNOST ZAZID,ks.zazid@gmail.com,"Zazid 27, 6275 Črni Kal",", KRAJEVNA SKUPNOST ZAZID"
KRAJEVNA SKUPNOST KAMNO-SELCE,KRAJEVNA SKUPNOST KAMNO-SELCE,ks.kamno-selce@tolmin.si,"Kamno 69, 5220 Tolmin",", KRAJEVNA SKUPNOST KAMNO-SELCE"
KRAJEVNA SKUPNOST SV. FLORIJAN,KRAJEVNA SKUPNOST SV. FLORIJAN,natalija1982@volja.net,"Sv. Florijan 42, 3250 Rogaška Slatina",", KRAJEVNA SKUPNOST SV. FLORIJAN"
OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST SPODNJA POLSKAVA,OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST SPODNJA POLSKAVA,info@ks-spodnja-polskava.si,"Spodnja Polskava 270, 2331 Pragersko",", OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST SPODNJA POLSKAVA"
KRAJEVNA SKUPNOST SVETI ŠTEFAN,KRAJEVNA SKUPNOST SVETI ŠTEFAN,obcina@smarje.si,"Sveti Štefan 53, 3264 Sveti Štefan",", KRAJEVNA SKUPNOST SVETI ŠTEFAN"
OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST TINJE,OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST TINJE,kstinje@gmail.com,"Veliko Tinje 33, 2316 Zgornja Ložnica",", OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST TINJE"
KRAJEVNA SKUPNOST KNEŽJA VAS,KRAJEVNA SKUPNOST KNEŽJA VAS,obcina.trebnje@trebnje.si,"Dolenje Selce 21, 8211 Dobrnič",", KRAJEVNA SKUPNOST KNEŽJA VAS"
KRAJEVNA SKUPNOST ZIBIKA,KRAJEVNA SKUPNOST ZIBIKA,obcina@smarje.si,"Zibika 5 A, 3253 Pristava pri Mestinju",", KRAJEVNA SKUPNOST ZIBIKA"
KRAJEVNA SKUPNOST RAČJE SELO,KRAJEVNA SKUPNOST RAČJE SELO,obcina.trebnje@trebnje.si,"Račje selo 20, 8210 Trebnje",", KRAJEVNA SKUPNOST RAČJE SELO"
KRAJEVNA SKUPNOST OSREDEK,KRAJEVNA SKUPNOST OSREDEK,obcina.kozje@siol.net,"Osredek pri Podsredi 19 A, 3257 Podsreda",", KRAJEVNA SKUPNOST OSREDEK"
KRAJEVNA SKUPNOST BEZINA,KRAJEVNA SKUPNOST BEZINA,info@slovenskekonjice.si,"Strtenik 12 A, 3210 Slovenske Konjice",", KRAJEVNA SKUPNOST BEZINA"
KRAJEVNA SKUPNOST JELENDOL,KRAJEVNA SKUPNOST JELENDOL,joza.steiner@gmail.com,"Jelendol 10, 4290 Tržič",", KRAJEVNA SKUPNOST JELENDOL"
KRAJEVNA SKUPNOST DOBRAVA - GABROVLJE,KRAJEVNA SKUPNOST DOBRAVA - GABROVLJE,info@slovenskekonjice.si,"Dobrava pri Konjicah 4 A, 3210 Slovenske Konjice",", KRAJEVNA SKUPNOST DOBRAVA - GABROVLJE"
KRAJEVNA SKUPNOST SENIČNO,KRAJEVNA SKUPNOST SENIČNO,primoz.studen@siol.net,"Senično 30, 4294 Križe",", KRAJEVNA SKUPNOST SENIČNO"
KRAJEVNA SKUPNOST RESNIK,KRAJEVNA SKUPNOST RESNIK,info@zrece.eu,"Resnik 18, 3214 Zreče",", KRAJEVNA SKUPNOST RESNIK"
KRAJEVNA SKUPNOST PLISKOVICA,KRAJEVNA SKUPNOST PLISKOVICA,obcina@sezana.si,"Pliskovica 47, 6221 Dutovlje",", KRAJEVNA SKUPNOST PLISKOVICA"
KRAJEVNA SKUPNOST DRENOV GRIČ-LESNO BRDO,KRAJEVNA SKUPNOST DRENOV GRIČ-LESNO BRDO,obcina.vrhnika@vrhnika.si,"Drenov Grič 25, 1360 Vrhnika",", KRAJEVNA SKUPNOST DRENOV GRIČ-LESNO BRDO"
KRAJEVNA SKUPNOST SKOMARJE,KRAJEVNA SKUPNOST SKOMARJE,info@zrece.eu,"Skomarje 32, 3214 Zreče",", KRAJEVNA SKUPNOST SKOMARJE"
KRAJEVNA SKUPNOST ŠPITALIČ,KRAJEVNA SKUPNOST ŠPITALIČ,info@slovenskekonjice.si,"Špitalič pri Slov. Konjicah 2, 3215 Loče",", KRAJEVNA SKUPNOST ŠPITALIČ"
KRAJEVNA SKUPNOST RAKITOVEC,KRAJEVNA SKUPNOST RAKITOVEC,ks.rakitovec@gmail.com,"Rakitovec 44, 6275 Črni Kal",", KRAJEVNA SKUPNOST RAKITOVEC"
KRAJEVNA SKUPNOST CENTER NOVO MESTO,KRAJEVNA SKUPNOST CENTER NOVO MESTO,ks.center@novomesto.si,"Glavni trg 24, 8000 Novo mesto",", KRAJEVNA SKUPNOST CENTER NOVO MESTO"
KRAJEVNA SKUPNOST LOČNA-MAČKOVEC NOVO MESTO,KRAJEVNA SKUPNOST LOČNA-MAČKOVEC NOVO MESTO,ks.locna.mackovec@novomesto.si,"Seidlova cesta 28, 8000 Novo mesto",", KRAJEVNA SKUPNOST LOČNA-MAČKOVEC NOVO MESTO"
KRAJEVNA SKUPNOST KANDIJA-GRM NOVO MESTO,KRAJEVNA SKUPNOST KANDIJA-GRM NOVO MESTO,ks.kandija.grm@novomesto.si,"Smrečnikova ulica 16, 8000 Novo mesto",", KRAJEVNA SKUPNOST KANDIJA-GRM NOVO MESTO"
KRAJEVNA SKUPNOST GOTNA VAS NOVO MESTO,KRAJEVNA SKUPNOST GOTNA VAS NOVO MESTO,ks.gotna.vas@novomesto.si,"Belokranjska cesta 46, 8000 Novo mesto",", KRAJEVNA SKUPNOST GOTNA VAS NOVO MESTO"
KRAJEVNA SKUPNOST DRSKA NOVO MESTO,KRAJEVNA SKUPNOST DRSKA NOVO MESTO,ks.drska@novomesto.si,"Ulica Slavka Gruma 9, 8000 Novo mesto",", KRAJEVNA SKUPNOST DRSKA NOVO MESTO"
KRAJEVNA SKUPNOST ŠMIHEL NOVO MESTO,KRAJEVNA SKUPNOST ŠMIHEL NOVO MESTO,ks.smihel@novomesto.si,"Bajčeva ulica 20, 8000 Novo mesto",", KRAJEVNA SKUPNOST ŠMIHEL NOVO MESTO"
KRAJEVNA SKUPNOST MAJDE ŠILC NOVO MESTO,KRAJEVNA SKUPNOST MAJDE ŠILC NOVO MESTO,ks.majde.silc@novomesto.si,"Ragovska ulica 7 A, 8000 Novo mesto",", KRAJEVNA SKUPNOST MAJDE ŠILC NOVO MESTO"
KRAJEVNA SKUPNOST MESTNE NJIVE NOVO MESTO,KRAJEVNA SKUPNOST MESTNE NJIVE NOVO MESTO,ks.mestne.njive@novomesto.si,"Mestne njive 4 A, 8000 Novo mesto",", KRAJEVNA SKUPNOST MESTNE NJIVE NOVO MESTO"
KRAJEVNA SKUPNOST REGRČA VAS NOVO MESTO,KRAJEVNA SKUPNOST REGRČA VAS NOVO MESTO,ks.regrca.vas@novomesto.si,"Regrča vas 101, 8000 Novo mesto",", KRAJEVNA SKUPNOST REGRČA VAS NOVO MESTO"
KRAJEVNA SKUPNOST ŽABJA VAS,KRAJEVNA SKUPNOST ŽABJA VAS,ks.zabja.vas@novomesto.si,"Šentjernejska cesta 6, 8000 Novo mesto",", KRAJEVNA SKUPNOST ŽABJA VAS"
MESTNA OBČINA CELJE KRAJEVNA SKUPNOST TEHARJE,MESTNA OBČINA CELJE KRAJEVNA SKUPNOST TEHARJE,ks.teharje@t-1.si,"Teharje 56, 3221 Teharje",", MESTNA OBČINA CELJE KRAJEVNA SKUPNOST TEHARJE"
MESTNA OBČINA MARIBOR MESTNA ČETRT BREZJE - DOGOŠE - ZRKOVCI,MESTNA OBČINA MARIBOR MESTNA ČETRT BREZJE - DOGOŠE - ZRKOVCI,mcbrezje@maribor.si,"Na trati 2, 2000 Maribor",", MESTNA OBČINA MARIBOR MESTNA ČETRT BREZJE - DOGOŠE - ZRKOVCI"
KRAJEVNA SKUPNOST POLJANSKA DOLINA OB KOLPI,KRAJEVNA SKUPNOST POLJANSKA DOLINA OB KOLPI,kspoljanskadolina@gmail.com,"Predgrad 2, 8342 Stari trg ob Kolpi",", KRAJEVNA SKUPNOST POLJANSKA DOLINA OB KOLPI"
MESTNA OBČINA CELJE MESTNA ČETRT LAVA,MESTNA OBČINA CELJE MESTNA ČETRT LAVA,mestnacetrt.lava@siol.net,"Iršičeva ulica 2 A, 3000 Celje",", MESTNA OBČINA CELJE MESTNA ČETRT LAVA"
KRAJEVNA SKUPNOST IVAN OMERZA LIVOLD,KRAJEVNA SKUPNOST IVAN OMERZA LIVOLD,obcina@kocevje.si,"Livold 18 B, 1330 Kočevje",", KRAJEVNA SKUPNOST IVAN OMERZA LIVOLD"
MESTNA OBČINA CELJE MESTNA ČETRT HUDINJA,MESTNA OBČINA CELJE MESTNA ČETRT HUDINJA,mestnacetrthudinja@siol.net,"Ulica Frankolovskih žrtev 17 A, 3000 Celje",", MESTNA OBČINA CELJE MESTNA ČETRT HUDINJA"
KRAJEVNA SKUPNOST OLMO-PRISOJE KOPER,KRAJEVNA SKUPNOST OLMO-PRISOJE KOPER,ksolmo-prisoje@siol.net,"Oljčna pot 4, 6000 Koper - Capodistria",", KRAJEVNA SKUPNOST OLMO-PRISOJE KOPER"
MESTNA OBČINA PTUJ ČETRTNA SKUPNOST CENTER,MESTNA OBČINA PTUJ ČETRTNA SKUPNOST CENTER,obcina.ptuj@ptuj.si,"Jadranska ulica 6, 2250 Ptuj",", MESTNA OBČINA PTUJ ČETRTNA SKUPNOST CENTER"
MESTNA OBČINA PTUJ ČETRTNA SKUPNOST BREG-TURNIŠČE,MESTNA OBČINA PTUJ ČETRTNA SKUPNOST BREG-TURNIŠČE,obcina.ptuj@ptuj.si,"Mestni trg 1, 2250 Ptuj",", MESTNA OBČINA PTUJ ČETRTNA SKUPNOST BREG-TURNIŠČE"
MESTNA OBČINA PTUJ ČETRTNA SKUPNOST LJUDSKI VRT,MESTNA OBČINA PTUJ ČETRTNA SKUPNOST LJUDSKI VRT,obcina.ptuj@ptuj.si,"Rimska ploščad 24, 2250 Ptuj",", MESTNA OBČINA PTUJ ČETRTNA SKUPNOST LJUDSKI VRT"
MESTNA OBČINA PTUJ ČETRTNA SKUPNOST JEZERO,MESTNA OBČINA PTUJ ČETRTNA SKUPNOST JEZERO,obcina.ptuj@ptuj.si,"Belšakova ulica 20 A, 2250 Ptuj",", MESTNA OBČINA PTUJ ČETRTNA SKUPNOST JEZERO"
MESTNA OBČINA PTUJ ČETRTNA SKUPNOST PANORAMA,MESTNA OBČINA PTUJ ČETRTNA SKUPNOST PANORAMA,obcina.ptuj@ptuj.si,"Vičava 46, 2250 Ptuj",", MESTNA OBČINA PTUJ ČETRTNA SKUPNOST PANORAMA"
