Ime,Prikazano ime,Glavna e-pošta:,Naslov v službi,Organizacija
"SPECIALISTIČNA PSIHIATRIČNA ORDINACIJA, Miroslav Berić s.p.","SPECIALISTIČNA PSIHIATRIČNA ORDINACIJA, Miroslav Berić s.p.",,"Osojnikova cesta 9, 2250 Ptuj",", SPECIALISTIČNA PSIHIATRIČNA ORDINACIJA, Miroslav Berić s.p."
"Fiziatrična ambulanta, Stanko Tominc s.p.","Fiziatrična ambulanta, Stanko Tominc s.p.",,"Pot v toplice 9, 2250 Ptuj",", Fiziatrična ambulanta, Stanko Tominc s.p."
"ZASEBNA AMBULANTA ROJ, dr.med., splošna medicina, medicina dela, prometa in športa, lepotni salon Harmonija, d.o.o.","ZASEBNA AMBULANTA ROJ, dr.med., splošna medicina, medicina dela, prometa in športa, lepotni salon Harmonija, d.o.o.",,"Mroževa ulica 3, 2310 Slovenska Bistrica",", ZASEBNA AMBULANTA ROJ, dr.med., splošna medicina, medicina dela, prometa in športa, lepotni salon Harmonija, d.o.o."
"MEDI PULMO, interna medicina, d.o.o.","MEDI PULMO, interna medicina, d.o.o.",,"Koprska ulica 94 A, 1000 Ljubljana",", MEDI PULMO, interna medicina, d.o.o."
Oddajanje lastnih nepremičnin in druge poslovne storitve Aljoša Toš s. p.,Oddajanje lastnih nepremičnin in druge poslovne storitve Aljoša Toš s. p.,,"Langusova ulica 24 A, 2250 Ptuj",", Oddajanje lastnih nepremičnin in druge poslovne storitve Aljoša Toš s. p."
"BROVET, okulistična specialistična dejavnost, d.o.o.","BROVET, okulistična specialistična dejavnost, d.o.o.",,"Groharjeva cesta 11, 1000 Ljubljana",", BROVET, okulistična specialistična dejavnost, d.o.o."
ZDRAVSTVENI ZAVOD 36 M DENS MIREN,ZDRAVSTVENI ZAVOD 36 M DENS MIREN,,"Miren 137 A, 5291 Miren",", ZDRAVSTVENI ZAVOD 36 M DENS MIREN"
"AMBULANTA MEŽNAR, specialistična ambulanta za alergijske in pljučne bolezni, d.o.o.","AMBULANTA MEŽNAR, specialistična ambulanta za alergijske in pljučne bolezni, d.o.o.",,"Ulica Tončke Čečeve 9, 3000 Celje",", AMBULANTA MEŽNAR, specialistična ambulanta za alergijske in pljučne bolezni, d.o.o."
PROMEDICO PLUS zavod za zdravstvene in druge storitve,PROMEDICO PLUS zavod za zdravstvene in druge storitve,,"Sneberska cesta 128 B, 1260 Ljubljana - Polje",", PROMEDICO PLUS zavod za zdravstvene in druge storitve"
"Prim. mag. Šegota Nikša, dr. med., specialistična zdravniška dejavnost, s.p.","Prim. mag. Šegota Nikša, dr. med., specialistična zdravniška dejavnost, s.p.",,"Prekorje 53, 3211 Škofja vas",", Prim. mag. Šegota Nikša, dr. med., specialistična zdravniška dejavnost, s.p."
RAČUNALNIŠKO PROGRAMIRANJE MATEJ KRAVOS S.P.,RAČUNALNIŠKO PROGRAMIRANJE MATEJ KRAVOS S.P.,,"Cesta 92 C, 5270 Ajdovščina",", RAČUNALNIŠKO PROGRAMIRANJE MATEJ KRAVOS S.P."
